Name & Authors,Year,"Crypto, cryptanalysis, or out of scope? (1 through 3)",Summary of the contribituon,Application engagement (1 throgh 4),Application engagement subtheme,Motivating Application (Typology)
Shafik Nassar and Ron D. Rothblum: Succinct Interactive Oracle Proofs: Applications and Limitations. (2022),2022,,,,,
"Andre Esser et al.: Partial Key Exposure Attacks on BIKE, Rainbow and NTRU. (2022)",2022,2,"We strongly question this belief by constructing partial key exposure attacks on code-based, multivariate, and latticebased schemes (BIKE, Rainbow and NTRU).",1,"a,b",CRY
André Schrottenloher and Marc Stevens: Simplified MITM Modeling for Permutations: New (Quantum) Attacks. (2022),2022,,,,,
"Thomas Attema and Serge Fehr: Parallel Repetition of (k<sub>1, đots</sub> , k<sub>μ </sub>)-Special-Sound Multi-round Interactive Proofs. (2022)",2022,2,showing t-fold parallel repetition of proofs reduces knowledge error down to negligible,1,b,CRY
Thibauld Feneuil et al.: Syndrome Decoding in the Head: Shorter Signatures from Zero-Knowledge Proofs. (2022),2022,1,"In this paper, we introduce a new zero-knowledge proof for the syndrome decoding problem on random linear codes. we propose a 5-round zero-knowledge protocol that proves the knowledge of a vector x such that y = Hx and wt(x) ≤ w and which achieves a soundness error closed to 1/N for an arbitrary N .",1,"a,b",CRY
Taiga Hiroka et al.: Certified Everlasting Zero-Knowledge Proof for QMA. (2022),2022,,,,,
Susumu Kiyoshima: Public-Coin 3-Round Zero-Knowledge from Learning with Errors and Keyless Multi-Collision-Resistant Hash. (2022),2022,,,,,
Andreas Hülsing et al.: Formal Verification of Saber's Public-Key Encryption Scheme in EasyCrypt. (2022),2022,1,"""In this work, we consider the formal verification of the publickey encryption scheme of Saber, one of the selected few post-quantum cipher suites currently considered for potential standardization.""",1,b,CRY
Elette Boyle et al.: Programmable Distributed Point Functions. (2022),2022,1,"We present a new framework for 2-party DPF construction, which applies in the setting of feasible (polynomial-size) domains. This captures in particular all DPF applications in which the keys are expanded to the full domain. Our approach is motivated by a strengthened notion we put forth, of programmable DPF (PDPF), in which a short, input-independent “offline” key can be reused for sharing many point functions. We obtain the following results on PDPFs and their applications",2,a,"MSG,DAD"
Elette Boyle et al.: Correlated Pseudorandomness from Expand-Accumulate Codes. (2022),2022,1,"A pseudorandom correlation generator (PCG) is a recent tool for securely generating useful sources of correlated randomness, such as random oblivious transfers (OT) and vector oblivious linear evaluations (VOLE), with low communication cost. We introduce a simple new design for PCGs based on so-called expand-accumulate codes, which first apply a sparse random expander graph to replicate each message entry, and then accumulate the entries by computing the sum of each prefix.",1,a,CRY
Shweta Agrawal et al.: Multi-input Attribute Based Encryption and Predicate Encryption. (2022),2022,,,,,
Justin Holmgren et al.: Nearly Optimal Property Preserving Hashing. (2022),2022,1,"give new constructions of (R)PPH for exact Hamming distance. Our constructions are conceptually simpler, are based on more general assumptions, and achieve improved compression compared to prior work.",3,a,"LE,SE"
Shujiao Cao and Rui Xue: The Gap Is Sensitive to Size of Preimages: Collapsing Property Doesn't Go Beyond Quantum Collision-Resistance for Preimages Bounded Hash Functions. (2022),2022,,,,,
Ashrujit Ghoshal and Ilan Komargodski: On Time-Space Tradeoffs for Bounded-Length Collisions in Merkle-Damgård Hashing. (2022),2022,1,Confirm the following conjecture for many new parameter settings: adversaries with arbitrary S-bit advice about the random oracle and can make at most T queries to it. Our goal is to characterize the advantage of such adversaries in finding a B-block collision in an MD hash function constructed using the random oracle with range size N as the compression function (given a random salt).,1,a,CRY
Katharina Boudgoust et al.: Some Easy Instances of Ideal-SVP and Implications on the Partial Vandermonde Knapsack Problem. (2022),2022,1,we generalize the works of Pan et al. (Eurocrypt’21) and Porter et al. (ArXiv’21) and provide a simple condition under which an ideal lattice defines an easy instance of the shortest vector problem.,1,"a,b",CRY
"Shahar P. Cohen and Moni Naor: Low Communication Complexity Protocols, Collision Resistant Hash Functions and Secret Key-Agreement Protocols. (2022)",2022,1,We define a model where there is a source of public randomness but the inputs are chosen by a computationally bounded adversarial participant after seeing the public randomness. We show that breaking the known communication lower bounds of the private coins model in this setting is closely connected to known cryptographic assumptions.,1,b,CRY
Thomas Espitau et al.: Shorter Hash-and-Sign Lattice-Based Signatures. (2022),2022,,,,,
Khoa Nguyen et al.: Multimodal Private Signatures. (2022),2022,1,Multimodal Private Signature (MPS) - an anonymous signature system that allows a designated opening authority to learn nothing beyond some partial information about the signer’s identity id,3,a,"6-BLK,LE,PH,CUR,AUT"
Lawrence Roy: SoftSpokenOT: Quieter OT Extension from Small-Field Silent VOLE in the Minicrypt Model. (2022),2022,1,"SoftSpokenOT, the first OT extension to improve on IKNP’s communication cost in the Minicrypt model, plus some flaws in existing cryptosystems",1,"a,b",CRY
Samuel Dittmer et al.: Authenticated Garbling from Simple Correlations. (2022),,1,we use other kinds of simple correlations to realize the authenticated garbling functionality with better efficiency.,1,"a,b",CRY
"Rupeng Yang et al.: Public-Key Watermarking Schemes for Pseudorandom Functions. (2022)
",2022,1,construction for public-key watermarkable PRFs with different trade-offs from various assumptions,2,c,"PQC,SE"
Baiyu Li et al.: Securing Approximate Homomorphic Encryption Using Differential Privacy. (2022),2022,1,"transformation to make any approximate homomorphic encryption scheme achieving the weak IND-CPA security definition into one
which is provably IND-CPAD secure using DP",2,b,ML
"Rutchathon Chairattana-Apirom et al.: PI-Cut-Choo and Friends: Compact Blind Signatures via Parallel Instance Cut-and-Choose and More. (2022)
",2022,1,"an improved transform for obtaining a secure blind signing protocol tolerating any poly(n) concurrent executions from one that is secure for O(log n) concurrent executions
",2,b,"CUR,VOT,AUT"
Rotem Tsabary: Candidate Witness Encryption from Lattice Techniques. (2022),2022,,,,,
Ron D. Rothblum and Prashant Nalini Vasudevan: Collision-Resistance from Multi-Collision-Resistance. (2022),2022,,,,,
Daniel Escudero et al.: More Efficient Dishonest Majority Secure Computation over $\mathbb {Z}_{2^k}$ via Galois Rings. (2022),2022,,,,,
Rishab Goyal and Vinod Vaikuntanathan: Locally Verifiable Signature and Key Aggregation. (2022),2022,1,"locally verifiable aggregate signatures that enable efficient verification: given a short aggregate signature σ (corresponding to a set M of N messages), the verifier can check whether a particular message m is in the set, in time independent of N",3,"a,b","CNP,1-BLK,6-BLK,AUT"
Rex Fernando et al.: Maliciously Secure Massively Parallel Computation for All-but-One Corruptions. (2022),2022,,,,,
Dan Boneh and Chelsea Komlo: Threshold Signatures with Private Accountability. (2022),2022,,,,,
Ran Canetti et al.: Universally Composable End-to-End Secure Messaging. (2022),2022,2,construction and analysis of the Signal end-to-end secure messaging protocol within the Universal Composability (UC) framework,4,c ,MSG
Rahul Rachuri and Peter Scholl: Le Mans: Dynamic and Fluid MPC for Dishonest Majority. (2022),2022,,,,,
Rafaël del Pino and Shuichi Katsumata: A New Framework for More Efficient Round-Optimal Lattice-Based (Partially) Blind Signature via Trapdoor Sampling. (2022),2022,,,,,
